"source","type","bp_length","phase","gene_id","gene_type","gene_name","level","mgi_id","havana_gene","tag","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HAVANA","gene",3352,NA,"ENSMUSG00000026220.6","protein_coding","Slc16a14","2","MGI:1919031","OTTMUSG00000048008.3",NA,0.573758984559269,2.23539884952021,1.21385601081343,0.234792616149786,0.998376908971885,-4.58816860481282
"HAVANA","gene",7315,NA,"ENSMUSG00000029009.17","protein_coding","Mthfr","2","MGI:106639","OTTMUSG00000010193.13",NA,-0.316585793338017,3.70068917755185,-1.21364298755297,0.234872726969498,0.998376908971885,-4.57349961387956
"HAVANA","gene",6994,NA,"ENSMUSG00000053134.13","protein_coding","Supt7l","2","MGI:1919445","OTTMUSG00000028285.3",NA,0.359216812534857,3.1742061311214,1.21355655175306,0.234905238354851,0.998376908971885,-4.58113913659446
"HAVANA","gene",1897,NA,"ENSMUSG00000115568.1","TEC","Tiaf2","2","MGI:2651383","OTTMUSG00000070138.1",NA,-0.396501427158566,2.72642809379762,-1.21343686624457,0.234950261605507,0.998376908971885,-4.58250197353896
"HAVANA","gene",10440,NA,"ENSMUSG00000032076.19","protein_coding","Cadm1","2","MGI:1889272","OTTMUSG00000024571.4",NA,-0.157019243099336,6.18229917306126,-1.21321090082398,0.235035282740663,0.998376908971885,-4.55483903221052
"HAVANA","gene",3235,NA,"ENSMUSG00000034189.5","protein_coding","Hsdl1","2","MGI:1919802","OTTMUSG00000061640.1",NA,0.444462377716743,3.03775044254256,1.21319253115155,0.235042195472055,0.998376908971885,-4.58301029693941
"HAVANA","gene",2125,NA,"ENSMUSG00000102916.1","TEC","Gm37725","2","MGI:5610953","OTTMUSG00000051723.1",NA,1.17396505438642,-0.0289971799317877,1.21312308066127,0.235068331907427,0.998376908971885,-4.59241644138927
"HAVANA","gene",4662,NA,"ENSMUSG00000022594.14","protein_coding","Lynx1","2","MGI:1345180","OTTMUSG00000045143.3",NA,-0.320953172074065,4.94345425390004,-1.21306966180131,0.235088436603477,0.998376908971885,-4.56316609690777
"HAVANA","gene",3578,NA,"ENSMUSG00000050144.13","protein_coding","Slc25a44","1","MGI:2444391","OTTMUSG00000052157.1",NA,-0.27030850559514,4.0049774354137,-1.21304702168047,0.235096957815198,0.998376908971885,-4.57305192419982
"HAVANA","gene",5649,NA,"ENSMUSG00000032840.7","protein_coding","2410131K14Rik","2","MGI:1924042","OTTMUSG00000028968.1",NA,-0.365493635773453,3.40996864653543,-1.21301943523484,0.235107341019143,0.998376908971885,-4.5779447767001
"HAVANA","gene",1267,NA,"ENSMUSG00000083465.1","processed_pseudogene","Gm11652","1","MGI:3651204","OTTMUSG00000003115.1","overlapping_locus",-1.04723919073271,0.580774313119569,-1.21284618267174,0.235172559003423,0.998376908971885,-4.59098802957053
"HAVANA","gene",6429,NA,"ENSMUSG00000114501.1","TEC","Gm48582","2","MGI:6098150","OTTMUSG00000068253.1","overlapping_locus",-0.336477936904746,3.89159871180471,-1.21268313179708,0.23523394905694,0.998376908971885,-4.57220078390017
"HAVANA","gene",11136,NA,"ENSMUSG00000045576.16","protein_coding","St7l","2","MGI:2386964","OTTMUSG00000022244.3",NA,0.258729069604037,4.66810121851501,1.2126806041087,0.235234900847357,0.998376908971885,-4.56396928180959
"HAVANA","gene",4295,NA,"ENSMUSG00000041708.12","protein_coding","Mpped1","2","MGI:106316","OTTMUSG00000026120.8",NA,-0.367958708786598,4.09044251827062,-1.21257609150375,0.235274257142707,0.998376908971885,-4.57201541760512
"HAVANA","gene",12282,NA,"ENSMUSG00000059602.14","protein_coding","Syn3","2","MGI:1351334","OTTMUSG00000028681.1",NA,-0.215636517007671,5.13774237491827,-1.21244852707576,0.23532230071262,0.998376908971885,-4.56011792999097
"HAVANA","gene",6376,NA,"ENSMUSG00000021365.15","protein_coding","Nedd9","2","MGI:97302","OTTMUSG00000068550.4",NA,-1.02547102356304,1.21731540845538,-1.21236561630883,0.235353530653343,0.998376908971885,-4.58831169425534
"HAVANA","gene",7595,NA,"ENSMUSG00000097207.7","lncRNA","6030443J06Rik","2","MGI:2444595","OTTMUSG00000053419.1","overlapping_locus",-0.445239142304029,2.78511957744045,-1.2121800834463,0.235423426381229,0.998376908971885,-4.58111990331494
"HAVANA","gene",24452,NA,"ENSMUSG00000040265.16","protein_coding","Dnm3","1","MGI:1341299","OTTMUSG00000029472.10",NA,0.126988338198343,7.09445186134161,1.21215938157552,0.235431226349109,0.998376908971885,-4.55596130091932
"HAVANA","gene",4300,NA,"ENSMUSG00000060279.14","protein_coding","Ap2a1","2","MGI:101921","OTTMUSG00000035384.6",NA,-0.238949185598306,5.36620341983754,-1.21202879513143,0.235480432626776,0.998376908971885,-4.56008856173862
"HAVANA","gene",8386,NA,"ENSMUSG00000054099.11","protein_coding","Slc25a40","2","MGI:2442486","OTTMUSG00000054323.3","overlapping_locus",-0.377846937205163,3.82808600088273,-1.21196223064056,0.235505517742317,0.998376908971885,-4.57390789001827
"HAVANA","gene",5603,NA,"ENSMUSG00000078716.10","protein_coding","Tmem8b","2","MGI:2441680","OTTMUSG00000007050.7",NA,-0.23551961683728,4.78727612816568,-1.21138071082481,0.235724750718977,0.998376908971885,-4.56607839657586
"HAVANA","gene",691,NA,"ENSMUSG00000091905.3","processed_pseudogene","Gm6395","1","MGI:3645295","OTTMUSG00000066088.1","pseudo_consens",-0.571184149319015,1.67749657040448,-1.21115864347308,0.235808510235779,0.998376908971885,-4.58854108719445
"HAVANA","gene",7242,NA,"ENSMUSG00000037990.18","protein_coding","Sh3rf3","2","MGI:2444637","OTTMUSG00000033616.2","ncRNA_host",-0.190767847281881,5.47385247321597,-1.21109848657749,0.235831204072895,0.998376908971885,-4.55853115482551
"HAVANA","gene",3444,NA,"ENSMUSG00000020623.11","protein_coding","Map2k6","2","MGI:1346870","OTTMUSG00000003325.1",NA,0.587552209304184,1.98338075209468,1.21108509138954,0.235836257550787,0.998376908971885,-4.58837755420806
"HAVANA","gene",751,NA,"ENSMUSG00000087367.1","lncRNA","Gm15491","2","MGI:3782937","OTTMUSG00000022724.1",NA,-0.556014847164136,2.37758178786509,-1.21071440511565,0.235976134930459,0.998376908971885,-4.58488826238476
"HAVANA","gene",6675,NA,"ENSMUSG00000020277.10","protein_coding","Pfkl","2","MGI:97547","OTTMUSG00000016976.4",NA,-0.199432846682489,4.79377368838592,-1.21062088519119,0.236011434163945,0.998376908971885,-4.56333740329961
"HAVANA","gene",9911,NA,"ENSMUSG00000024242.15","protein_coding","Map4k3","2","MGI:2154405","OTTMUSG00000072685.2",NA,0.208438917919809,5.3436716850606,1.21052293940315,0.236048408164319,0.998376908971885,-4.55986648555031
"HAVANA","gene",18040,NA,"ENSMUSG00000032688.9","protein_coding","Malt1","2","MGI:2445027","OTTMUSG00000014910.3",NA,0.314769538406228,4.43033372898488,1.21006559745117,0.236221109382575,0.998376908971885,-4.56494548484778
"HAVANA","gene",3197,NA,"ENSMUSG00000085272.7","protein_coding","Sbk3","1","MGI:2685924","OTTMUSG00000033734.3",NA,0.862207596690409,1.89722014708002,1.20983668075989,0.236307588121568,0.998376908971885,-4.58752075383291
"HAVANA","gene",5844,NA,"ENSMUSG00000000881.12","protein_coding","Dlg3","2","MGI:1888986","OTTMUSG00000016499.3",NA,0.22974067047153,5.37666642719333,1.20978943345966,0.236325439851734,0.998376908971885,-4.56021063363681
"HAVANA","gene",3081,NA,"ENSMUSG00000026576.12","protein_coding","Atp1b1","2","MGI:88108","OTTMUSG00000049860.3",NA,-0.228863777630377,8.49794862571462,-1.20949702818736,0.236435943433638,0.998376908971885,-4.57426656291349
"HAVANA","gene",1870,NA,"ENSMUSG00000037625.7","protein_coding","Cldn11","2","MGI:106925","OTTMUSG00000022650.2",NA,0.659907793977784,2.5120472041779,1.20945679945083,0.236451149383787,0.998376908971885,-4.58510212691349
"HAVANA","gene",4050,NA,"ENSMUSG00000046959.16","protein_coding","Slc26a1","2","MGI:2385894","OTTMUSG00000027011.3",NA,0.575767566158752,2.47263815642076,1.20938060755667,0.236479950945806,0.998376908971885,-4.58718582661977
"HAVANA","gene",3139,NA,"ENSMUSG00000060275.13","protein_coding","Nrg2","2","MGI:1098246","OTTMUSG00000014928.5",NA,-0.350649935420769,3.56594957575895,-1.20934401043281,0.236493786080414,0.998376908971885,-4.57634917865328
"HAVANA","gene",2953,NA,"ENSMUSG00000104121.1","TEC","Gm37485","2","MGI:5610713","OTTMUSG00000048137.1","overlapping_locus",0.675578910588291,1.15621553793946,1.2088431399444,0.236683195173569,0.998376908971885,-4.58978910442305
"HAVANA","gene",6553,NA,"ENSMUSG00000027680.15","protein_coding","Fxr1","2","MGI:104860","OTTMUSG00000052173.3",NA,0.206928247043281,5.67166953470873,1.20852877389137,0.236802133472654,0.998376908971885,-4.55786586679325
"HAVANA","gene",1244,NA,"ENSMUSG00000110243.1","lncRNA","Gm45631","2","MGI:5791467","OTTMUSG00000060194.1",NA,-0.403748605864874,3.23664204201028,-1.20851933195709,0.236805706453805,0.998376908971885,-4.58000282646391
"HAVANA","gene",5974,NA,"ENSMUSG00000028681.11","protein_coding","Ptch2","2","MGI:1095405","OTTMUSG00000009923.6",NA,0.833600962337141,0.510421845540344,1.20847404655983,0.236822843740975,0.998376908971885,-4.59157072310996
"HAVANA","gene",1833,NA,"ENSMUSG00000115691.1","lncRNA","Gm48914","2","MGI:6118221","OTTMUSG00000069862.1",NA,1.00454745925158,-0.0314783911168465,1.20819482945585,0.236928527864674,0.998376908971885,-4.59215138044217
"HAVANA","gene",4329,NA,"ENSMUSG00000029446.14","protein_coding","Psph","2","MGI:97788","OTTMUSG00000027654.6",NA,0.773551385644213,1.67754642063908,1.20798895191753,0.237006475332287,0.998376908971885,-4.58848339369072
"HAVANA","gene",4168,NA,"ENSMUSG00000026974.11","protein_coding","Zmynd19","2","MGI:1914437","OTTMUSG00000011513.2",NA,-0.374899317044501,2.90148588692235,-1.20792586454249,0.237030364717357,0.998376908971885,-4.58251805806491
"HAVANA","gene",8514,NA,"ENSMUSG00000024059.10","protein_coding","Clip4","2","MGI:1919100","OTTMUSG00000071196.2",NA,-0.221278264692137,4.96650581383239,-1.20762113102394,0.237145783830384,0.998376908971885,-4.56306812195433
"HAVANA","gene",12275,NA,"ENSMUSG00000039579.15","protein_coding","Grin3a","2","MGI:1933206","OTTMUSG00000006949.1","overlapping_locus",0.323929909311477,5.46050840418196,1.2075733764465,0.237163874870311,0.998376908971885,-4.55929395614198
"HAVANA","gene",1966,NA,"ENSMUSG00000000805.18","protein_coding","Car4","2","MGI:1096574","OTTMUSG00000001034.4",NA,-1.17739911173577,-0.117591995513264,-1.20751282506269,0.237186815247951,0.998376908971885,-4.59222032155151
"HAVANA","gene",685,NA,"ENSMUSG00000089729.1","lncRNA","Gm16552","2","MGI:4414972","OTTMUSG00000034727.1",NA,0.710664194571163,1.61420997414731,1.2073458295512,0.237250091396588,0.998376908971885,-4.58928291087743
"HAVANA","gene",4121,NA,"ENSMUSG00000059995.12","protein_coding","Atxn7l3","2","MGI:3036270","OTTMUSG00000002723.6",NA,-0.300425246611172,4.33915864403789,-1.20701273483784,0.237376341597337,0.998376908971885,-4.57057081454717
"HAVANA","gene",1486,NA,"ENSMUSG00000071632.10","protein_coding","2510002D24Rik","2","MGI:1919557","OTTMUSG00000026273.5","overlapping_locus",0.358626192077495,3.63533259866226,1.2066468676678,0.237515070890707,0.998376908971885,-4.574934195066
"HAVANA","gene",4275,NA,"ENSMUSG00000069020.9","protein_coding","Urm1","2","MGI:1915455","OTTMUSG00000012687.1",NA,0.618393678042827,1.92850535113395,1.20645812706283,0.237586661025523,0.998376908971885,-4.58850255099107
"HAVANA","gene",5500,NA,"ENSMUSG00000002546.16","protein_coding","Golga2","2","MGI:2139395","OTTMUSG00000012959.15",NA,-0.169473744075152,5.92165784460676,-1.20635322536429,0.237626457638722,0.998376908971885,-4.55766054490665
"HAVANA","gene",4610,NA,"ENSMUSG00000052125.16","lncRNA","F730043M19Rik","2","MGI:2443237","OTTMUSG00000032942.1",NA,0.843891194432125,1.43637752848517,1.2061988560208,0.237685029838261,0.998376908971885,-4.58991075196448
"HAVANA","gene",4982,NA,"ENSMUSG00000000827.18","protein_coding","Tpd52l2","2","MGI:1913564","OTTMUSG00000016709.5","ncRNA_host",0.308501496272868,3.99903934364655,1.20616427675169,0.237698151686867,0.998376908971885,-4.57473056203139
"HAVANA","gene",2909,NA,"ENSMUSG00000031353.13","protein_coding","Rbbp7","2","MGI:1194910","OTTMUSG00000017256.3",NA,-0.266004132391372,4.41929559576813,-1.20615159464037,0.237702964322303,0.998376908971885,-4.56860027140522
"HAVANA","gene",4615,NA,"ENSMUSG00000103081.2","polymorphic_pseudogene","Pcdhgb8","2","MGI:1935200","OTTMUSG00000050847.4","overlapping_locus",-0.19686189608475,5.91094621049575,-1.20605026889548,0.237741418241888,0.998376908971885,-4.55820416082565
"HAVANA","gene",641,NA,"ENSMUSG00000108528.1","processed_pseudogene","Gm8319","1","MGI:3646693","OTTMUSG00000058127.1","pseudo_consens",-0.838936975511555,0.478934603033964,-1.20568221141813,0.237881137897276,0.998376908971885,-4.59044330985293
"HAVANA","gene",12476,NA,"ENSMUSG00000035614.11","protein_coding","Togaram1","2","MGI:2684313","OTTMUSG00000066093.3",NA,0.220287623823829,5.29599997118509,1.20560516176223,0.237910394731676,0.998376908971885,-4.56169448558458
"HAVANA","gene",5294,NA,"ENSMUSG00000029577.13","protein_coding","Ube3b","2","MGI:1891295","OTTMUSG00000014459.4","ncRNA_host",-0.266192684099698,4.86060861693683,-1.20558765287026,0.23791704347661,0.998376908971885,-4.56571741302814
"HAVANA","gene",3608,NA,"ENSMUSG00000035342.14","protein_coding","Lzts2","2","MGI:2385095","OTTMUSG00000074180.1",NA,-0.372821753438981,2.83890084054541,-1.20557105528393,0.237923346294203,0.998376908971885,-4.58374179521288
"HAVANA","gene",4434,NA,"ENSMUSG00000019923.14","protein_coding","Zwint","2","MGI:1289227","OTTMUSG00000028989.2",NA,-0.16634545169102,7.04538955803298,-1.20540224607131,0.237987457470613,0.998376908971885,-4.55853045821221
"HAVANA","gene",7094,NA,"ENSMUSG00000028274.17","protein_coding","Rngtt","2","MGI:1329041","OTTMUSG00000004938.2","ncRNA_host",0.358565726606013,4.17246793134474,1.20535477601649,0.238005488191426,0.998376908971885,-4.5689696456345
"HAVANA","gene",2194,NA,"ENSMUSG00000019173.11","protein_coding","Rab5c","2","MGI:105306","OTTMUSG00000002056.2",NA,-0.489820871883371,2.47262280435657,-1.20449762844319,0.238331236457103,0.998376908971885,-4.58609775130586
"HAVANA","gene",4102,NA,"ENSMUSG00000055003.14","protein_coding","Lrtm2","2","MGI:2141485","OTTMUSG00000023523.4",NA,-0.254433425242463,4.44478208750133,-1.20449186183002,0.238333429108815,0.998376908971885,-4.56837732292294
"HAVANA","gene",5429,NA,"ENSMUSG00000016477.18","protein_coding","E2f3","2","MGI:1096340","OTTMUSG00000000738.4",NA,0.383736632153877,3.42068454277237,1.20426999845624,0.238417800086696,0.998376908971885,-4.5799208531985
"HAVANA","gene",3471,NA,"ENSMUSG00000030534.13","protein_coding","Vps33b","2","MGI:2446237","OTTMUSG00000017577.5",NA,-0.243800807300734,4.30869082261811,-1.20422626620309,0.238434433360349,0.998376908971885,-4.56975258818651
"HAVANA","gene",7664,NA,"ENSMUSG00000003418.11","protein_coding","St8sia6","2","MGI:2386797","OTTMUSG00000011299.4",NA,0.776612965994168,1.31878063780264,1.20418244280254,0.2384511021668,0.998376908971885,-4.5902715303424
"HAVANA","gene",7937,NA,"ENSMUSG00000047921.17","protein_coding","Trappc9","2","MGI:1923760","OTTMUSG00000070678.2","ncRNA_host",-0.266402383278624,4.52253495547343,-1.203913018297,0.238553600356939,0.998376908971885,-4.56956635029038
"HAVANA","gene",5633,NA,"ENSMUSG00000108155.1","TEC","Gm44443","2","MGI:5690835","OTTMUSG00000056849.1",NA,0.588744765742645,2.1281897266879,1.20389997032588,0.2385585650777,0.998376908971885,-4.58459990014811
"HAVANA","gene",2883,NA,"ENSMUSG00000002308.16","protein_coding","Cd320","2","MGI:1860083","OTTMUSG00000037211.2",NA,0.643188192557551,2.0695581311253,1.20369390696198,0.238636981864532,0.998376908971885,-4.5888129189789
"HAVANA","gene",699,NA,"ENSMUSG00000117129.1","lncRNA","Gm49928","2","MGI:6270636","OTTMUSG00000020057.1",NA,0.749475065186106,0.950998733491045,1.20361545548841,0.238666841370175,0.998376908971885,-4.59133457144129
"HAVANA","gene",9459,NA,"ENSMUSG00000021428.9","protein_coding","Riok1","2","MGI:1918590","OTTMUSG00000068327.5",NA,-0.243941766109052,4.54136200682702,-1.20348670539756,0.238715851109519,0.998376908971885,-4.5666900509086
"HAVANA","gene",10361,NA,"ENSMUSG00000020156.16","protein_coding","Pwwp3a","1","MGI:1915364","OTTMUSG00000000010.2",NA,-0.259718351693217,4.46930648262762,-1.20347639291358,0.238719776961602,0.998376908971885,-4.56755546035777
"HAVANA","gene",1973,NA,"ENSMUSG00000112417.1","TEC","A430028G04Rik","2","MGI:2444187","OTTMUSG00000064579.1",NA,1.07647609796118,0.475780363974867,1.20338715994934,0.238753748998662,0.998376908971885,-4.59179248246758
"HAVANA","gene",9884,NA,"ENSMUSG00000028289.12","protein_coding","Epha7","2","MGI:95276","OTTMUSG00000004869.2",NA,-0.198575079024001,5.94683362922283,-1.20312359417748,0.2388541125647,0.998376908971885,-4.55832028260769
"HAVANA","gene",1749,NA,"ENSMUSG00000079316.10","protein_coding","Rab9","2","MGI:1890695","OTTMUSG00000019544.3",NA,0.492407578406753,2.46221709774682,1.20312111650375,0.238855056190174,0.998376908971885,-4.58648176262143
"HAVANA","gene",2786,NA,"ENSMUSG00000026632.17","protein_coding","Tatdn3","2","MGI:1916222","OTTMUSG00000021552.1",NA,0.318711485068895,3.98067250613934,1.20301802107539,0.238894322683288,0.998376908971885,-4.56998345101408
"HAVANA","gene",3310,NA,"ENSMUSG00000063229.15","protein_coding","Ldha","2","MGI:96759","OTTMUSG00000016500.5",NA,-0.420440116292485,3.37900948676032,-1.20276574316341,0.238990429320045,0.998376908971885,-4.57969595771986
"ENSEMBL","gene",75,NA,"ENSMUSG00000064340.1","Mt_tRNA","mt-Tl1","3","MGI:102482",NA,NA,-0.64469423949533,1.58393318872107,-1.20267600717557,0.23902462165761,0.998376908971885,-4.5896545312146
"HAVANA","gene",11318,NA,"ENSMUSG00000067851.11","protein_coding","Arfgef1","2","MGI:2442988","OTTMUSG00000033923.2","overlapping_locus",0.143591728670134,6.19712323033766,1.20236428901154,0.239143424690151,0.998376908971885,-4.55833459146956
"HAVANA","gene",4457,NA,"ENSMUSG00000039041.15","protein_coding","Adrm1","2","MGI:1929289","OTTMUSG00000016265.2",NA,-0.340547220488747,3.52994157755527,-1.20217160824301,0.239216881745966,0.998376908971885,-4.57884300151163
"HAVANA","gene",1776,NA,"ENSMUSG00000087674.7","lncRNA","4930447M23Rik","2","MGI:1918902","OTTMUSG00000011490.1",NA,0.977635635199167,0.727724255695285,1.20216380431812,0.239219857244815,0.998376908971885,-4.59058761180546
"HAVANA","gene",3560,NA,"ENSMUSG00000043243.15","protein_coding","Fam129c","2","MGI:3686743","OTTMUSG00000033939.2","overlapping_locus",0.719420587940003,1.16858312132026,1.20179535154672,0.239360373084871,0.998376908971885,-4.59088402903372
"HAVANA","gene",6946,NA,"ENSMUSG00000025626.16","protein_coding","Phf6","2","MGI:1918248","OTTMUSG00000017343.6",NA,0.416715635161678,3.22990957019025,1.20098441793954,0.239669852621027,0.998376908971885,-4.58011971760054
"HAVANA","gene",4815,NA,"ENSMUSG00000026811.18","protein_coding","St6galnac6","1","MGI:1355316","OTTMUSG00000011992.6",NA,-0.506126711710156,2.75159822502754,-1.20086375670787,0.239715926393156,0.998376908971885,-4.58510317143073
"HAVANA","gene",5823,NA,"ENSMUSG00000098950.7","protein_coding","Gm28036","2","MGI:5547772","OTTMUSG00000044734.3","overlapping_locus",-0.270071455338934,5.02704980518851,-1.20080706072367,0.239737577688239,0.998376908971885,-4.56445923458091
"ENSEMBL","gene",99,NA,"ENSMUSG00000089607.1","snRNA","Gm22500","3","MGI:5452277",NA,NA,-0.62380943938322,1.13047958475109,-1.20068805149658,0.239783030143919,0.998376908971885,-4.59012619814025
"HAVANA","gene",4430,NA,"ENSMUSG00000027642.15","protein_coding","Rpn2","2","MGI:98085","OTTMUSG00000016167.4",NA,-0.237218450652203,4.84516952341319,-1.20060509698427,0.239814716230941,0.998376908971885,-4.56600469883974
